OBJECTID,Bus Stop ID,Stop Number,LTAR,Location,Accessible,Bus PadID,FDMID,Feature Code,Source Date,Source Accuracy,Add Date,Modified Date,Bus Stop Status,Source Date,Plowed by HRM,Winter Maintenance Zone,Winter Maintenance Route,Winter Maintenance Level of Service,Winter Treatment Material,Winter Maintenance Comments,GLOBALID,Winter Maintenance Add Date,Winter Maintenance Modified Date,Date Last Inspected,x,y
2183,BS2770,2003,Y,Wentworth Dr After Eliza Ritchie Cr (2003),A,CPD2724,700010325,TRBSAC,TRANSIT,XY,7/12/2018 12:00:00 AM,7/11/2023 11:33:03 AM,INS,6/15/2018 12:00:00 AM,Y,SWZ7,,PRI2,,Surface btwn curb and s/w,b253e63f-a9a7-4f50-af19-ccef4bdad957,12/17/2018 12:00:00 AM,,,-7086597.1176,5570653.6061
2185,BS1498,8059,Y,Portland St Before Lakefront Rd (8059),A,CPD1795,200000842,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ8,,PRI2,,,4632a4c1-b333-4caa-a489-5a57b118e14a,2/22/2017 12:00:00 AM,,,-7074224.4357,5569321.2219
2186,BS2467,6873,Y,Herring Cove Rd At Civic 412 (6873),A,CPD2312,300002624,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,,a982edee-5307-46d1-99d9-2d2d1f7ef22a,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7081656.7444,5560084.394
2188,BS1578,6470,Y,Colby Dr Before Castlewood Dr (6470),A,CPD1745,200001345,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ1,,PRI2,,,a6fb0f21-232d-43ea-b173-c2cc242816a0,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7067333.3298,5568654.4733
2189,BS447,6148,Y,St Margarets Bay Rd Before Wilbert Devoe Cr (6148),A,CPD789,300002950,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,,a789fc55-bfb3-41d3-aac7-ae3edb37d6a7,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7091975.5624,5565680.4922
2190,BS1655,8247,Y,Rosedale Ave Before Hillcrest St (8247),A,CPD1916,300001148,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ7,,PRI2,,,a7f038ec-35f7-4499-9482-d87493bfee0e,2/22/2017 12:00:00 AM,,,-7084277.7997,5566964.3882
2191,BS1454,7163,Y,Main Ave After Ford St (7163),N,CPD1760,300003350,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ7,,PRI2,,,752b96a6-defd-4e0f-8d76-23df39fc8af5,2/22/2017 12:00:00 AM,,1/1/2015 12:00:00 AM,-7083476.776,5568237.2504
2192,BS1918,8431,Y,Downsview Dr After Quinella Ct (8431),A,CPD2129,700008146,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,,a0f6e4a4-122e-418a-95df-fa40d53f0045,2/22/2017 12:00:00 AM,,,-7090669.9278,5585413.2361
2193,BS3190,2115,Y,Rossing Dr After Larrigan Dr (2115),A,CPD2787,100001624,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,WSZ2,,PRI2,,,26903513-48a9-456b-bc11-b594552b728a,10/10/2019 12:00:00 AM,10/28/2019 12:00:00 AM,1/1/2019 12:00:00 AM,-7091359.1186,5589519.8158
2194,BS966,6958,Y,Ilsley Ave At Civic 121 (6958),A,CPD1193,200000723,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,10/4/2024 6:01:26 PM,INS,,Y,E1,GR,PRI2,,STAND ALONE,e63b592a-9021-4dbc-ab65-1448490bfa3b,2/22/2017 12:00:00 AM,1/29/2020 12:00:00 AM,,-7078249.0414,5574060.14
2195,BS603,8035,Y,Portland St After Canal St (8035),A,CPD136,700004508,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,4/23/2025 10:59:25 AM,INS,,Y,SWZ8,,PRI2,,SHELTER,3565d861-a988-407c-b34e-a3a48f69dadd,2/22/2017 12:00:00 AM,,1/1/2018 12:00:00 AM,-7075801.4401,5569364.2507
2197,BS304,6786,Y,Gottingen St Opposite Prince William St (6786),A,CPD722,300002966,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,HRM1,R6,PRI2,,,a1d2eb96-bc93-44fb-bfdf-342289353710,2/22/2017 12:00:00 AM,10/15/2019 12:00:00 AM,,-7078332.5413,5567153.9601
2198,BS1174,8185,Y,Robie St After Spring Garden Rd (8185),A,CPD184,700004848,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,HRM1,R4,PRI2,,SHELTER,5c6c2882-b2e5-4243-a99b-648a1a267958,2/22/2017 12:00:00 AM,,1/1/2017 12:00:00 AM,-7078475.683,5565152.3513
2199,BS1275,8531,Y,Windmill Rd Before Wallace St (8531),A,CPD1613,200001855,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,HRM2,R2,PRI2,,,db630f4b-290d-4301-9fad-87bb7705c65f,2/22/2017 12:00:00 AM,9/4/2019 12:00:00 AM,,-7078824.958,5570429.8891
2200,BS2331,6509,Y,Cow Bay Rd Opposite Disciples Way (6509),A,CPD429,700003423,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,SHELTER,77591652-736c-4234-90bf-f81984302833,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2015 12:00:00 AM,-7067858.4431,5560668.7513
2201,BS1764,7366,Y,Novalea Dr After Young St (7366),A,CPD1839,300003264,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RB,PRI2,,,ad11d978-1ccc-47bb-a962-96d3fb46bd69,2/22/2017 12:00:00 AM,10/25/2019 12:00:00 AM,,-7079790.6875,5568571.6705
2202,BS1158,8575,Y,Windward Ave After Lea St (8575),A,CPD1388,200002036,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,STAND ALONE,a6da300a-d267-462a-a8c9-87babc5b3903,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,-7070078.4461,5571628.7024
2203,BS2098,6379,Y,Chain Lake Dr Before Lakelands Blvd (6379),N,CPD2270,700005358,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,STAND ALONE,471e722a-7303-4505-87e6-c3d92c3d05da,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7087704.0691,5564652.639
2204,BS226,8127,Y,Windmill Rd After Lyle St (8127),A,CPD2770,700004547,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,HRM2,R2,PRI2,,,3c8318a7-f82a-489b-88af-1b5366b218d6,2/22/2017 12:00:00 AM,9/4/2019 12:00:00 AM,1/1/2016 12:00:00 AM,-7077804.1658,5569340.7266
2205,BS1852,6440,Y,Cobequid Rd Before McVeigh Ct (6440),N,CPD2014,100000152,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,STAND ALONE,9b6ed0c9-b755-4c41-a276-304d19702f6e,2/22/2017 12:00:00 AM,,,-7085096.1185,5584906.995
2206,BS1827,6314,Y,Braemar Dr After Maple Dr (6314),A,CPD296,200001628,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,SHELTER,90ecb88e-93c0-479c-b7fe-7c11f5c81380,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2016 12:00:00 AM,-7074003.6724,5572571.8128
2208,BS3273,2178,Y,Williams Lake Rd Before Lyons Ave (2178),N,CPD2780,300002562,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,WSZ4,,PRI2,,,7090682a-e0cc-4693-8ae4-e5dd93d38f2a,10/10/2019 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2019 12:00:00 AM,-7081208.7097,5561449.0577
2210,BS3481,2244,Y,Sherwood St After Astral Dr (2244),N,CPD3012,200002990,TRBSAC,TRANSIT,XY,10/21/2021 3:12:49 PM,7/11/2023 11:33:03 AM,INS,10/19/2021 12:00:00 AM,Y,WSZ1,,PRI2,,STAND ALONE,297dd62f-a744-4c56-b073-d2a48f76607f,11/22/2021 12:00:00 AM,6/1/2022 12:00:00 AM,,-7065962.4337,5566487.9629
2211,BS2156,6563,Y,Desmond Ave After Bayers Rd (6563),A,CPD2163,300000997,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RA,PRI2,,,fad930dc-3666-4d3c-9442-d8764d493daf,2/22/2017 12:00:00 AM,10/24/2019 12:00:00 AM,,-7083020.9765,5567302.5019
2213,BS222,6331,Y,Cain St After Churchill Terr (6331),A,CPD766,200002678,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,1/19/2024 7:32:10 PM,INS,1/18/2017 12:00:00 AM,Y,WSZ1,,PRI2,,STAND ALONE,423312cf-00ae-4c40-b242-291629a883bf,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2015 12:00:00 AM,-7064964.5896,5581226.6756
2214,BS3172,2045,Y,Walker Ave At Civic 129 (2045),A,CPD2822,700003481,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,WSZ2,,PRI2,,,eda19ab3-c534-4ad4-8666-91a817b59050,10/10/2019 12:00:00 AM,10/28/2019 12:00:00 AM,1/1/2019 12:00:00 AM,-7090307.6578,5584633.7152
2215,BS437,6348,Y,Caldwell Rd At Civic 280 (6348),A,CPD779,200002884,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,,e09048cc-5041-4e13-a4d5-691ee93d8dfa,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2022 12:00:00 AM,-7067956.9547,5568224.1969
2216,BS2670,8635,Y,Kempt Rd Before Young St (8635),A,CPD2552,300000652,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RB,PRI2,,,f903c96e-e542-4225-9af3-e51d76b96504,2/22/2017 12:00:00 AM,10/25/2019 12:00:00 AM,,-7080417.3993,5568107.9302
2217,BS2637,7372,Y,Kearney Lake Rd Opposite Civic 327 (7372),N,CPD2545,300002954,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,12/7/2019 12:00:00 AM,Y,WSZ3,,PRI2,,STAND ALONE,e4571097-1b6e-45b7-b549-ac9f2ff7ad56,2/22/2017 12:00:00 AM,10/1/2019 12:00:00 AM,,-7090066.2345,5573463.6957
2218,BS581,7265,Y,Mt Edward Rd Before Stuart Harris Dr (7265),A,CPD976,200001572,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,8/26/2024 3:24:23 PM,INS,,Y,WSZ1,,PRI2,,,3fffe3a1-76de-4e1d-911f-7167ad70e411,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7069902.4819,5572440.4539
2219,BS651,8137,Y,Quinpool Rd After Oxford St (8137),A,CPD1099,300001632,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RA,PRI2,,,60c0c8e9-5dc1-47ce-b901-899d1c7ea656,2/22/2017 12:00:00 AM,10/28/2019 12:00:00 AM,,-7080012.6112,5565714.5204
2220,BS2347,6282,Y,Bedford Hwy Before Hatchery Ln (6282),N,CPD2446,100001803,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ3,,PRI2,,,e7e76d88-8532-40a8-8118-ec8a70822c1d,2/22/2017 12:00:00 AM,10/1/2019 12:00:00 AM,,-7086962.8291,5578946.0409
2221,BS3243,2098,Y,Garland Ave Before John Savage Ave (2098),A,CPD2895,700007891,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,HRM2,R4,PRI2,,,9a7366fe-a81f-4522-9143-39f2c4b2ee4a,10/10/2019 12:00:00 AM,10/28/2019 12:00:00 AM,1/1/2019 12:00:00 AM,-7077393.0944,5575464.2027
2223,BS332,7351,Y,North St Before Brunswick St (7351),A,CPD446,300000721,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ6,RB,PRI2,,SHELTER,5b7f1ad0-61d1-4527-8d4e-93b82eded4fe,2/22/2017 12:00:00 AM,10/25/2019 12:00:00 AM,1/1/2014 12:00:00 AM,-7078768.3888,5567867.4136
2224,BS3180,2182,Y,Beaver Bank Rd At Civic 141 (2182),N,CPD2842,100001366,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,WSZ2,,PRI2,,STAND ALONE,e0983e68-1cf7-44d6-8fc9-4f80cf8d2e65,10/10/2019 12:00:00 AM,10/28/2019 12:00:00 AM,1/1/2019 12:00:00 AM,-7090163.3377,5587913.3212
2225,BS2170,6093,Y,Barrington St Before Green St (6093),A,CPD2171,300002077,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,HRM1,R2,PRI2,,,f4ddf2bc-53fd-4ac2-be14-66025afc55e4,2/22/2017 12:00:00 AM,,,-7076543.7552,5564645.7122
2226,BS2689,7359,Y,Sackville Dr At Civic 1775 (7359),N,CPD2600,100000101,TRBSAC,TRANSIT,XY,11/14/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,STAND ALONE,9816f0c1-b4b7-4a99-ab47-f487fd6b2b29,2/22/2017 12:00:00 AM,,,-7094690.2188,5589660.601
2227,BS986,7016,Y,Kearney Lake Rd After Castle Hill Dr (7016),A,CPD1210,300000026,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ3,,PRI2,,,4282cc26-7b85-49a1-bab5-3d962b508a2d,2/22/2017 12:00:00 AM,10/1/2019 12:00:00 AM,,-7088104.082,5571912.8193
2228,BS1473,6041,Y,Arklow Dr At Civic 253 (6041),A,CPD1772,200001675,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ1,,PRI2,,STAND ALONE,eb34950d-bfa1-408c-9588-b88f2fd9dcfd,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7067565.8599,5571429.2665
2231,BS1871,8042,Y,Portland St After Lakefront Rd (8042),A,CPD320,200000842,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ8,,PRI2,,SHELTER,feedc173-308f-46c4-8ecd-dd1dd2161b43,2/22/2017 12:00:00 AM,,1/1/2014 12:00:00 AM,-7074213.8493,5569316.4481
2232,BS146,7365,Y,Novalea Dr Before Stanley Pl (7365),A,CPD644,300003284,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RB,PRI2,,,7c0cfab6-d520-42ea-a875-bfacc9e8f01c,2/22/2017 12:00:00 AM,10/25/2019 12:00:00 AM,,-7080186.711,5568929.016
2233,BS2358,6991,Y,John Stewart Dr After Auburn Dr (6991),A,CPD2455,200001696,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,,1cbdfe35-8328-4291-a7c7-6c2e1a137e22,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2014 12:00:00 AM,-7067209.5134,5572211.9014
2234,BS1908,8111,Y,Purcells Cove Rd Before Homestead Rd (8111),I,CPD2121,700000769,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,7/1/2017 12:00:00 AM,Y,WSZ4,,PRI2,,STAND ALONE,4d70b123-f229-431c-bedf-380ed359c0b0,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7075493.9128,5558824.1317
2235,BS724,6021,Y,Albro Lake Rd Before Slayter St (6021),A,CPD1047,200000065,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ8,,PRI2,,,a5814b87-977d-4d44-a127-2dec51d630d9,2/22/2017 12:00:00 AM,,,-7077978.2465,5571419.0909
2236,BS341,8751,Y,Beaver Bank Rd Before Grove Ave (8751),A,CPD616,100000401,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,,f485ca5f-49f7-4386-8f0c-20d8b11a1e69,2/22/2017 12:00:00 AM,,,-7088959.115,5593520.1314
2237,BS873,6952,Y,Ilsley Ave After Raddall Ave (6952),A,CPD1118,200000722,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,HRM2,R3,PRI2,,,99361d19-06b9-4551-b0b8-15b2cd6d7cff,2/22/2017 12:00:00 AM,9/4/2019 12:00:00 AM,,-7078492.883,5574437.1954
2238,BS991,7021,Y,Kearney Lake Rd After Hamshaw Dr (7021),N,CPD1215,300002954,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ3,,PRI2,,STAND ALONE,d992430d-6041-48e8-b819-2da2c3f981f0,2/22/2017 12:00:00 AM,10/1/2019 12:00:00 AM,,-7089269.5609,5572615.8126
2241,BS828,6951,Y,Ilsley Ave After Wright Ave (6951),A,CPD1246,200000721,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,HRM2,R3,PRI2,,,43a98b22-89bb-4585-926f-254b7862a2d5,2/22/2017 12:00:00 AM,9/4/2019 12:00:00 AM,,-7079350.722,5575093.3681
2242,BS1924,8506,Y,Clarence St After Cain St (8506),A,CPD2135,200002682,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,1/19/2024 7:32:10 PM,INS,,Y,WSZ1,,PRI2,,STAND ALONE,49ed3772-ce7d-42e5-9cb2-2d1af8762f7a,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2015 12:00:00 AM,-7065088.2813,5581272.8569
2243,BS1583,6798,Y,Greystone Dr After Cobalt Walk (6798),A,CPD257,700010442,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ4,,PRI2,,SHELTER - STAND ALONE,162ca35a-a300-4744-b9f3-d73d59f778f7,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2016 12:00:00 AM,-7081539.8926,5558684.3964
2244,BS3192,2117,Y,Rossing Dr Before Millwood Dr (2117),A,CPD2789,100001923,TRBSAC,TRANSIT,DV,10/7/2019 12:00:00 AM,7/11/2023 2:30:44 PM,INS,8/23/2019 12:00:00 AM,Y,WSZ2,,PRI2,,,899e8655-cfcf-4638-8664-261221f46450,10/10/2019 12:00:00 AM,10/28/2019 12:00:00 AM,1/1/2019 12:00:00 AM,-7091475.5885,5588977.8933
2246,BS2360,6993,Y,John Stewart Dr Before Tamara Dr (6993),N,CPD2457,200001686,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,WSZ1,,PRI2,,STAND ALONE,ad311b8e-a9ee-44da-a234-eac206de3f7d,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,1/1/2014 12:00:00 AM,-7066954.4481,5571612.3029
2247,BS132,8714,Y,Beaver Bank Rd Before Majestic Ave (8714),A,CPD532,100001584,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,,8798c542-80f8-4ee0-9b32-ee40be4d040b,2/22/2017 12:00:00 AM,,,-7089732.3014,5591169.4697
2248,BS1013,7133,Y,Leeds St Before Rosemeade Ave (7133),A,CPD196,300000250,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ6,RB,PRI2,,SHELTER,9b88dcba-f9ee-445a-8fb5-a6ac5929d919,2/22/2017 12:00:00 AM,10/25/2019 12:00:00 AM,1/1/2020 12:00:00 AM,-7081415.8263,5569491.3449
2249,BS2512,7473,Y,Main Rd Opposite Civic 1350 (7473),A,CPD2465,200003075,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ1,,PRI2,,,b62b16e5-b00d-4d82-8fb5-2b6feba87e14,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7069044.6699,5561645.5876
2251,BS2197,8117,Y,Purcells Cove Rd Before Aarons Way (8117),I,CPD2188,700000768,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,STAND ALONE,883aa70d-942d-465a-8188-c06a4dfcf2ef,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7075160.9944,5558342.8506
2252,BS2225,6825,Y,Hammonds Plains Rd Before Lake Dr (6825),I,CPD2213,100001109,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ3,,PRI2,,STAND ALONE,374f7020-ed79-48aa-9247-f83ee9da3345,2/22/2017 12:00:00 AM,10/1/2019 12:00:00 AM,,-7089456.3973,5577366.2924
2253,BS837,6977,Y,James St At Civic 27 (6977),A,CPD1253,300003560,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,STAND ALONE,47a53883-8d4c-4aa4-8696-6aa750c8ab28,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7095862.2491,5567940.6614
2254,BS1148,8565,Y,Windsor St Before Maxwell Ave (8565),A,CPD1381,300000610,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RA,PRI2,,,86b296d6-c28a-43cd-8d6d-06727a0b9130,2/22/2017 12:00:00 AM,10/28/2019 12:00:00 AM,,-7081353.5939,5568167.3361
2256,BS1797,6648,Y,Farnham Gate Rd Before Chelton Woods Ln (6648),A,CPD1868,300003021,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ7,,PRI2,,,d16fd203-0867-47ac-a627-558b570dff9d,2/22/2017 12:00:00 AM,,1/1/2022 12:00:00 AM,-7087514.7235,5570031.9137
2258,BS319,7338,Y,Sackville Dr After Twelve Mile House Ln (7338),A,CPD599,100001736,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,,3515e493-9bdb-494d-8926-8969d0916bc9,2/22/2017 12:00:00 AM,,,-7087196.5887,5582832.1255
2259,BS2070,6429,Y,Cobequid Rd Opposite Nelson Dr (6429),A,CPD2007,100000203,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,,a8f44135-989b-4025-8768-6b0e246e8e9c,2/22/2017 12:00:00 AM,,,-7086439.8559,5583894.6808
2260,BS669,8961,Y,Sackville Terminal Bay 5 (8961),A,CPD2594,700010417,TRBSTMAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ2,,PRI2,,BUS TERMINAL,9debddca-f02e-493b-8fa4-a4b5ac4dd873,2/22/2017 12:00:00 AM,,,-7090975.428,5585047.646
2261,BS673,6981,Y,Joseph Howe Dr Before Bayers Rd (6981),A,CPD1007,300003435,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,SWZ6,RA,PRI2,,,523143fa-ae84-4c3a-b9be-daab7c203a41,2/22/2017 12:00:00 AM,10/24/2019 12:00:00 AM,,-7083284.6363,5567003.6272
2263,BS2430,7470,Y,Pleasant St Before Mawiomi Pl (7470),A,CPD419,200000691,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,,Y,SWZ8,,PRI2,,SHELTER,a1700881-8f9b-4eca-a3b9-573b016973b3,2/22/2017 12:00:00 AM,,1/1/2014 12:00:00 AM,-7074338.1918,5567466.4613
2264,BS2729,6489,Y,Gary Martin Dr After Lasalle Ct (6489),A,CPD2559,700007326,TRBSAC,TRANSIT,XY,6/28/2017 12:00:00 AM,1/29/2026 6:56:55 PM,INS,8/1/2017 12:00:00 AM,Y,WSZ3,,PRI2,,,524c114e-5dbd-4e85-bd04-3897587d7281,9/21/2018 12:00:00 AM,10/1/2019 12:00:00 AM,1/1/2017 12:00:00 AM,-7091665.6417,5577984.6364
2265,BS1175,8186,Y,Robie St After Coburg Rd (8186),A,CPD185,300001986,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 2:30:44 PM,INS,12/7/2019 12:00:00 AM,Y,SWZ5,,PRI2,,SHELTER,241e0baf-4e82-4dab-96b6-d7a4275d2045,2/22/2017 12:00:00 AM,,1/1/2014 12:00:00 AM,-7078433.8939,5564982.3353
2266,BS606,6898,Y,Herring Cove Rd Before Lynnett Rd (6898),A,CPD1067,300002654,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ4,,PRI2,,<Null>,ab8c0725-0313-4008-8161-8b54a07212c8,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7080966.5101,5559086.7594
2267,BS2007,6072,Y,Auburn Dr Before Bradorian Dr (6072),A,CPD2086,200001928,TRBSAC,TRANSIT,XY,7/29/2016 12:00:00 AM,7/11/2023 11:33:03 AM,INS,,Y,WSZ1,,PRI2,,,d898b70e-7ed9-40c1-9382-c2cf70f7ac33,2/22/2017 12:00:00 AM,6/1/2022 12:00:00 AM,,-7067401.1175,5573418.8663
